id,color
264-2650,red
228-2498,red
217-2308,red
228-2495,red
06-3385,red
17-2247-7,red
00-3090,red
67-10574,red
296-1587,red
120-0742,red
20-729,red
80-7804,red
65-1700,red
273-2746,red
228-1353,red
89-2407-8,red
01-2537-16,red
86-7853,red
166-2603,red
00-1568-3,red
42-2145,red
37-1980,red
73-1570,red
13-4828,red
197-4435,red
40-429,red
274-6463,red
273-2723,red
274-6331,red
64-4987,red
55-6332,red
c-LiChen9,red
06-9905,red
273-2722,red
30-2912,red
348-2217,red
43-275,red
69-476,red
69-476-6,red
10-239-2,red
38-9555,red
y-QingxiongYang,red
251-3555,red
308-3080,red
119-3453,red
145-4489,red
17-9267,red
07-11150,red
41-4753,red
09-3176,red
34-5056,red
44-2281,red
98-4583,red
92-1375,red
33-7694,red
136-9440,red
a-CharuCAggarwal,red
w-GrahamJWilliams,red
267-6038,red
161-2889,red
47-2506,red
50-4147-1,red
33-10131,red
181-2820,red
267-4901,red
130-8119,red
11-5869,red
61-6487,red
19-1924-79,red
78-6727-4,red
211-7220,red
305-9820,red
98-2898-3,red
16-3790,red
169-3040,red
49-3884,red
33-5228,red
26-4189,red
16-10338,red
351-9730,red
351-9525,red
91-195-60,red
24-5140,red
351-9535,red
83-5060,red
279-9870,red
12-7845,red
261-8504,red
297-9566,red
251-3479,red
81-5941-10,red
53-3032,red
46-140,red
89-411,red
130-8244,red
21-7971,red
67-3327,red
35-5958,red
45-1756,red
116-5176,red
06-2293-73,red
287-8250,red
79-7764,red
55-3674,red
50-671-6,red
310-5786,red
35-8134,red
165-0453,red
24-3392-1,red
42-5786,red
181-2734,red
316-4909,red
46-2375,red
208-9866,red
253-2184,red
66-7449,red
208-1746,red
244-8108,red
01-5394-26,red
119-0230,red
82-2790,red
83-736,red
78-2671,red
29-4067,red
25-2001,red
63-6566-8,red
69-9960,red
85-20,red
268-3560,red
152-7697,red
28-3830,red
76-1146,red
05-3499,red
19-6036-2,red
155-5263,red
85-2755,red
299-8290,red
249-9017,red
156-8785,red
06-2700,red
26-2854,red
72-6553,red
20-8874,red
75-6627-1,red
60-2335,red
69-476-10,red
23-7268,red
l-MengchiLiu,red
72-2266,red
03-1094-11,red
16-7636,red
01-4617,red
143-6663,red
69-4435,red
34-7145,red
44-2784,red
125-6067,red
t-JieTang,red
l-JuanZiLi,red
330-4064,red
133-3623,red
285-3652,red
349-3329,red
256-1156,red
52-323-24,red
75-4870,red
87-734-1,red
04-4630,red
c-WeiChen36,red
57-3702,red
66-4241,red
06-10816,red
12-5864,red
52-8970,red
356-8252,red
52-3196,red
193-4216,red
89-2407,red
304-1489,red
304-1265,red
207-2007,red
20-718-6,red
34-780,red
05-10612-1,red
36-272,red
239-4414,red
11-1627,red
33-3535-2,red
228-1342,red
23-7536,red
60-4429,red
87-2487,red
79-5796-3,red
06-7638,red
78-6881,red
k-IrwinKing,red
76-2682,red
k-GeorgeKarypis,red
58-765,red
166-6636,red
186-7678,red
249-9016,red
249-7444,red
71-4292-12,red
14-4301,red
75-533-2,red
147-6063,red
67-2224,red
87-4873-1,red
182-3701,red
158-7566,red
47-10449,red
09-3634,red
325-9755,red
35-837-53,red
190-7619,red
300-8659,red
255-7973,red
139-7656,red
c-WeiChen42,red
90-3695-2,red
25-437-2,red
69-2987,red
85-325,red
s-PCYSheu,red
49-1462,red
348-1725,red
348-1955,red
17-3407,red
39-8074,red
152-4690,red
295-6812,red
327-7909,red
09-1326,red
63-6173,red
360-6791,red
43-4289-1,red
47-2929,red
61-3217,red
01-2181,red
38-6056,red
166-0029-4,red
266-4641,red
95-3752,red
91-9506-2,red
188-1193,red
28-9403,red
55-2270-47,red
t-YufeiTao,red
48-6065,red
o-ZMeralOzsoyoglu,red
07-4356,red
d-PeterDolog,red
01-458,red
75-10023,red
122-3067,red
19-334,red
03-7046,red
41-2526,red
56-5958,red
75-5002,skyblue
254-4864,red
254-4892,red
254-5051,red
254-4800,red
164-6074,red
13-10963,red
243-1668,red
168-6642,red
239-3776,red
241-0602,red
94-3560,red
154-8680,red
335-1914,red
300-9091,red
298-1294,red
294-5245,red
203-0222,red
55-10360,red
181-5253,red
58-2526,red
127-0064,red
127-0081,red
127-3488,red
48-3180-1,red
04-2897,red
42-8577,red
301-8730,red
301-8613,red
83-3263,red
95-1810,red
90-6581,red
51-1193,red
163-8048,red
174-7221,red
312-7967,red
292-2630,red
184-8579,red
14-987,red
194-4822,red
194-4692,red
204-1195,red
174-6702,red
55-5032,red
s-AmitPSheth,red
272-9066,red
87-6880,red
346-8218,red
346-9157,red
346-8794,red
224-0161,red
260-9345,red
163-2118,red
79-3530,red
190-3956,red
336-3183,red
267-6737,red
266-0924,red
17-6964,red
29-5925,red
69-1484,red
76-11277,red
190-4294,red
154-8610,red
328-0996,red
328-0765,red
328-0776,red
238-4919,red
148-9894,red
312-9655,red
311-2967,red
27-7928,red
58-1984,red
306-1379,red
356-7006,red
356-7446,red
278-2631,red
04-10506,red
80-5915-1,red
14-3001,red
50-7541,red
213-8380,red
213-8338,red
342-8093,red
156-1607,red
337-3666,red
281-7271,red
358-7208,red
242-4794,red
63-2399,red
00-9019,red
357-3452,red
344-3845,red
299-8490,red
349-0996,red
349-0573,red
15-9389,red
349-0692,red
349-0148,red
349-0988,red
349-0706,red
349-0491,red
349-0514,red
349-0277,red
349-0776,red
51-5458,red
61-6556,red
222-9379,red
192-1710,red
228-6703,red
146-2381,red
266-0781,red
306-1293,red
306-1433,red
40-3778,red
284-9508,red
215-1593,red
275-9766,red
115-9011,red
313-9642,red
204-6929,red
276-1551,red
276-0509,red
231-4847,red
231-4837,red
276-5843,red
49-6325,red
53-1208,red
347-8930,red
136-4670,red
331-4632,red
331-4736,red
331-4779,red
50-8426,red
190-3658,red
190-3711,red
81-9797,red
367-7848,red
50-2942,red
127-6947,red
59-6959,red
28-4563-1,red
05-3463,red
168-7024,red
266-0798,red
132-4528,red
41-11427,red
98-11454,red
144-1754,red
147-0150,red
68-4706-3,red
144-2991,red
134-9099,red
59-9767,red
80-7421,red
180-3136,red
35-11204,red
59-8693,red
306-1177,red
35-10242,red
18-11455,red
27-7642,red
15-4305,red
230-1363,red
213-7604,red
355-4753,red
355-4693,red
355-4675,red
92-4081,red
268-6104,red
87-10021,red
272-4214,red
23-4401-1,red
205-9074,red
186-7220,red
75-6319,red
48-10071,red
36-8296,red
56-259-1,red
27-9262,red
15-2307,red
75-9261,red
80-7823,red
50-7642,red
275-3826,red
358-7023,red
332-2158,red
367-2150,red
203-8238,red
139-2307,red
54-7824,red
64-3281,red
26-6109,red
82-6362-1,skyblue
95-2446-19,red
30-6908,red
x-YingXu,red
59-4107,red
11-536,red
88-2114,red
51-3710-165,red
32-1654-1,red
55-9870,red
54-6850,red
34-6276,red
32-6550,red
57-8053,red
129-4071,red
284-1035,red
251-8414,red
236-6661,red
50-6288,red
68-854,red
36-3111,red
n-MichaelKNg,red
180-5927,red
47-8637,red
194-1291-1,red
81-5941-5,red
38-8548,red
68-1243,red
12-4493,red
y-JiaHuaiYou,red
y-LiYanYuan,red
58-178,red
35-1096-1,red
191-8685,red
257-7923,red
157-0074,red
76-440,red
10-9818,red
58-2670,red
47-1961,red
00-1138,red
40-2088,red
222-7119,red
69-8512-2,red
285-1721,red
304-8801,red
249-5315,red
145-4239,red
174-9863,red
s-XueminShen,red
200-0015,red
46-7764,red
52-5716-69,red
31-1974,red
266-7958,red
76-3131,red
86-1369,red
51-8279,red
33-3999,red
c-KaiChen5,red
23-7781,red
269-4494,red
301-8390,red
86-7788,red
84-2082,red
191-6103,red
133-9850,red
73-1417,red
14-6633,red
41-972,red
79-5969,red
67-1438,red
15-5411,red
48-1091,red
78-5310-1,red
g-WenGao,red
60-10283,red
87-9555,red
86-2174,red
63-4317,red
43-5685-1,red
02-4704,red
02-2689,red
41-5668,red
203-8461,red
159-2147,red
257-3189,red
96-3886,red
181-2839,red
65-657,red
117-4889,red
83-622-1,red
z-BenyuZhang,red
y-ShuichengYan,red
20-1781,red
l-MingLi1,red
17-2247-6,red
06-7732,red
129-1008,red
72-2199,red
224-0292,red
07-8764,red
354-0279,red
155-4434,red
351-1131,red
181-2815,red
19-2969-1,red
41-5176,red
56-7058,red
175-3324,red
218-8007,red
179-2248,red
213-1862,red
59-6759,red
09-5394,red
47-722-4,red
213-7371,red
202-8580,red
119-3144,red
91-7908-1,red
79-2536,red
02-9923,red
65-9923,red
98-5414,red
s-ShiguangShan,red
54-2865,red
27-4904,red
g-AngelaGoh,red
32-3621,red
75-3428,red
83-8129,red
38-6056-2,red
08-386,red
80-2185-1,red
02-7236,red
34-4460,red
40-3934,red
09-5661,red
58-657,red
87-1363,red
71-348,red
80-6898-1,red
05-511,red
08-5092,red
26-4253,red
54-5985,red
t-JoshDTenenberg,red
33-4174,red
37-1653,red
h-DerekHaoHu,red
04-2736,red
97-3358,red
159-3886,red
143-0845,red
73-8637,red
k-JamesTinYauKwok,red
334-4202,red
z-ShichaoZhang,red
62-1656,red
12-793,red
k-SKambhampati,red
23-3439,red
44-9922,red
71-5490,red
31-5582,red
66-9923,red
75-4030,red
l-ZeNianLi,red
n-LionelMNi,red
17-1169-1,red
03-2142,red
20-5020,red
23-7137,red
82-5713,red
07-563,red
g-JGama,red
181-2710,red
129-1254,red
200-7947,red
61-8017,red
09-3625,red
199-2164,red
29-4152,red
213-3622,red
56-9841,red
125-1967,red
122-2942,red
e-DavidEvans,red
195-6806,red
255-5493,red
90-3256,red
125-2134,red
87-88,red
39-2793,red
225-5245,red
178-8562,red
56-1256,red
35-10964,red
74-2569,red
199-2224,red
08-1446,red
k-FarinazKoushanfar,red
14-8885,red
08-11136,red
39-6266,red
03-5448,red
n-RichardNock,red
12-4534,red
p-RasmusPagh,red
07-5590-1,red
96-1046,red
47-5036,red
r-RameshRaskar,red
171-5170,red
04-10549,red
194-8609,red
119-3884,red
158-7224,red
131-6694,red
98-6805,red
83-2535-2,red
23-10574,red
04-11534,red
84-271,red
01-3367,red
83-5560-1,red
158-1014,red
76-5013,red
31-6176,red
25-557,red
63-1255,red
51-5447,red
55-311,red
15-6766,red
45-3111,red
323-4611,red
71-7318,red
323-4238,red
122-3866,red
67-5980,red
s-RuiminShen,red
51-4558,red
29-3081-3,red
05-6251,red
08-5240,red
169-3379,red
195-5437,red
63-778,red
229-4363,red
24-6075,red
86-2693,red
70-791,red
00-4233,red
f-EugeneFink,red
95-7112,red
l-XueLi,red
173-0886,red
15-3548,red
230-3561,red
87-7949,red
08-5234,red
57-7210-1,red
91-5981,red
20-5233-11,red
59-304,red
45-3198,red
72-3906,red
73-1081,red
03-1554-1,red
l-VRLesser,red
37-7763,red
148-7287,red
262-3266,red
224-9644,red
n-ZaiqingNie,red
89-6764-15,red
84-3791,red
08-1891,red
21-4936,red
85-5637,red
94-1243,red
13-7007-22,red
41-8700,red
71-4292-10,red
65-4423-18,red
96-10571,red
82-241,red
120-1048,red
251-3192,red
16-4505-12,red
176-1477,red
198-1274,red
192-5090,red
65-2729,red
79-1140,red
17-347,red
33-5138,red
165-3128,red
93-2334-38,red
32-7018,red
33-3562,red
18-1523,red
37-2326-2,red
42-1998,red
202-9077,red
03-2763,red
60-5111,red
18-5740,red
161-0030,red
77-5094,red
117-4362,red
31-9922,red
91-4353,red
133-1966,red
x-XiaoweiXu,red
54-4645,red
40-1949,red
25-1666,red
62-458,red
55-957-1,red
121-0036,red
42-767,red
83-3119,red
24-117,red
06-4530,red
77-1318,red
00-8159,red
22-5013,red
50-1222,red
29-1734,red
56-2984,red
134-4041,red
29-4187,red
04-4778,red
98-4432-13,red
83-9893,red
17-5505,red
59-3378,red
l-HongjunLu,red
38-3641,red
71-964,red
71-6541,red
372-2016,red
58-2670-15,red
14-4899-1,red
74-5570-1,red
74-9023,red
x-DikanXing,red
234-8663,red
51-655,red
175-5565,red
192-1039,red
283-2145,red
81-5618,red
67-2661,red
166-8404,red
74-2356,red
34-6356,red
96-5406,red
96-5680,red
31-435,red
79-627-1,red
90-4149-2,red
19-4438,red
p-SankarKPal,red
49-67-18,red
05-4746,red
09-3493-1,red
z-LeiZhang,red
04-5226,red
118-5296,red
94-8023,red
27-3541-2,red
24-9430,red
73-401,red
50-6953,red
35-5873,red
b-DavidABell,red
68-3213,red
z-NingZhong,red
25-4324,red
t-DavidTaniar,red
28-6108,red
28-1094,red
96-5668,red
b-FahiemBacchus,red
28-1568,red
119-9225,red
f-WeiguoFan,red
33-6962,red
26-1557,red
21-5521,red
10-1143-18,red
11-4867,red
61-5788-1,red
90-3414,red
25-7045,red
00-5879,red
88-3604,red
48-5388-1,red
25-8508,red
122-7385,red
25-4120,red
09-1365-56,red
23-2490,red
22-1805,red
218-7323,red
269-4486,red
80-8501,red
197-5539,red
359-0528,red
159-5943,red
289-9951,red
225-0710,red
66-6346,red
181-2597,red
21-5941,red
60-600,red
246-2871,red
128-3942,red
75-10470,red
17-2703,red
119-2630,red
120-7207,red
84-2519-2,red
15-832-1,red
81-1832,red
27-2328-5,red
20-1303-1,red
91-3680-5,red
84-8411,red
02-5812,red
63-1946,red
25-4847,red
346-8037,red
39-3695,red
154-6303,red
148-4477,red
20-6179-1,red
251-5454,red
19-1045,red
75-4947,red
219-6855,red
256-9394,red
173-5360,red
37-8852,red
159-1492,red
98-153,red
214-2305,red
284-9241,red
86-7054,red
94-3019,red
71-8049,red
33-1205,red
34-7549,red
186-1572,red
177-0365,red
164-4459,red
20-2039,red
153-1901,red
206-6771,red
188-7050,red
05-4333-1,red
96-3115-12,red
51-1293,red
67-4972,red
350-4189,red
62-4668,red
30-4774,red
55-4755-1,red
203-9459,red
84-6889-78,red
67-2976-1,red
55-5812,red
20-4833,red
08-978,red
w-LimsoonWong,red
227-2792,red
04-2124,red
95-4479,red
n-DanaSNau,red
26-6554-3,red
02-4156,red
p-HVincentPoor,red
83-1413,red
83-1359-1,red
95-6619-9,red
66-3019-4,red
11-2908,red
54-7234,red
30-1273,red
50-9925,red
72-2621,red
176-8839,red
42-8374,red
24-4105-2,red
98-392,red
16-8382,red
176-8826,red
176-8845,red
89-1538,red
61-10484,red
28-540,red
55-1226-6,red
17-2902,red
49-4840,red
121-6722,red
17-3842,red
62-5858,red
23-588,red
g-CarlaPGomes,red
61-6475,red
s-BarrySmyth,red
w-DavidCWilson,red
69-7742-1,red
f-BoiFaltings,red
35-1228,red
41-5377,red
48-1070,red
p-MPhilipose,red
l-JianxinLi-2,red
16-3418,red
195-8155,red
217-4481,red
17-1495,red
52-4472,red
246-5795,red
17-256-7,red
03-1647,red
84-7850,red
117-4048,red
98-8323,red
44-3886,red
h-TiejunHuang,red
42-3987,red
m-HectorMunozAvila,red
21-155,red
06-771-2,red
42-5047,red
225-8725,red
293-6990,red
15-2736,red
185-0669,red
238-1508,red
78-2949-2,red
34-2685,red
182-2382,red
48-7556,red
46-5770,red
20-7354,red
81-7353,red
72-5043,red
h-JamesAHendler,red
241-0472-3,red
215-4933,red
43-941,red
54-480,red
70-5819,red
26-5334,red
16-5126,red
61-6198,red
13-1395,red
44-594,red
61-5788,red
74-1312,red
12-4594,red
07-1395,red
11-5357-1,red
37-6934,red
24-10003,red
26-11141,red
82-1160,red
18-701,red
178-8599,red
26-5593,red
51-740,red
178-8662,red
46-2181-1,red
143-8454,red
35-10185-1,red
278-3869,red
124-7926,red
88-5071,red
237-3697,red
32-7099,red
57-6532,red
52-3194,red
14-5901,red
85-4567,red
02-1096,red
16-4416,red
67-1336,red
54-11141,red
163-3798,red
345-9731,red
156-2367,red
21-3839-19,red
07-6156,red
40-6941,red
86-8514,red
06-445,red
323-7801,red
79-3642,red
136-7885,red
50-2124,red
98-6613,red
43-6800,red
23-4791,red
178-9876,red
195-8270,red
185-1356,red
329-3637,red
51-3197,red
56-4349,red
89-2231,red
90-5406,red
37-5337,red
69-4401,red
t-ATomkins,red
37-5274,red
143-2041,red
252-7414,red
75-1295-1,red
w-MichaelWooldridge,red
302-5304,red
35-837,red
25-3246-1,red
28-3062,red
33-2805,red
00-3088,red
65-7211-1,red
46-4719-3,red
43-2066,red
39-6752,red
58-8658,red
82-199,red
23-9500,red
162-8987,red
36-345,red
06-7210,red
35-328,red
149-1347,red
44-2876,red
126-4298,red
41-9012,red
22-3485,red
46-3348,red
93-1115,red
50-2644,red
200-8496,red
20-115,red
122-5133,red
122-5158,red
40-4633,red
139-8128,red
07-5905,red
97-2414,red
13-1520,red
10-3555,red
95-4919,red
299-3301,red
352-5562,red
175-1247,red
02-6595,red
26-4870,red
27-2403,red
63-1722,red
158-9453,red
70-1211-1,red
74-498,red
29-5010,red
04-3555,red
86-2663-1,red
16-2159,red
64-6025-22,red
48-5388,red
42-469-14,red
y-ShiqiangYang,red
p-FosterJProvost,red
127-5312,red
w-JeannetteMWing,red
n-JenniferNeville,red
16-4075,red
91-1388,red
62-3432-1,red
73-1844-4,red
21-1509-1,red
257-6290,red
303-1128,red
143-6426,red
47-5830,red
157-2952,red
86-541-3,red
72-1022,red
z-HuiZhang3,red
39-6548,red
74-8725,red
46-4719,red
04-7212,red
47-4422,red
151-3300,red
36-4372,red
17-2104,red
39-6153,red
163-1879,red
11-5430,red
16-6465,red
57-1240,red
14-7249,red
270-4628,red
22-1595,red
152-1733,red
144-6087-1,red
15-2402,red
58-5775,red
89-5615-26,red
h-JohnEHopcroft,red
81-1149,red
30-6391,red
29-5259-5,red
34-3173,red
k-VipinKumar-1,red
q-JRQuinlan,red
51-2272,red
83-3246,red
05-6140,red
04-1613,red
65-3721,red
16-1665,red
82-4796,red
286-8370,red
52-3092,red
32-10133,red
77-6310,red
82-6720,red
65-3150,red
146-0582,red
89-4402-26,red
18-1056,red
10-5209,red
30-4634,red
84-5026,red
184-0201,red
205-0128,red
167-0991,red
205-0119,red
126-2373-1,red
301-8430,red
234-6893,red
184-2075,red
68-1429,red
10-1488,red
53-6625,red
19-2208,red
s-SimonCKShiu,red
150-6667,red
09-2621,red
260-4590,red
183-5360,red
51-7998,red
09-2187,red
99-6879,red
06-4611,red
23-3097,red
39-721,red
10-4661-15,red
21-5500,red
35-4613,red
03-2610,red
21-4899,red
98-3115,red
s-AlanFSmeaton,red
15-5923-1,red
89-1299,red
p-JianPei,skyblue
34-678,red
68-6061,red
18-3298-1,red
i-HisaoIshibuchi,red
w-MArifWani,red
z-OsmarRZaiane,red
95-1691,red
c-NickCercone,red
h-VasantHonavar,red
58-2597,red
01-4475,red
85-6216,red
35-7092-28,red
k-RaviKumar,red
t-HannuToivonen,red
i-ArunIyengar,red
r-RajeevRastogi,red
184-9445,red
69-5902,red
164-3294-46,red
50-5754,red
140-7348,red
187-5901,red
32-598,red
86-10809,red
129-8146,red
25-5536-1,red
05-6300,red
133-1998,red
80-7282,red
w-YangWang41,red
95-4442-27,red
56-6585,red
c-FangChu,red
z-AidongZhang,red
204-2481,red
239-5572,red
34-4521,red
87-7936,red
173-9816,red
36-172,red
z-BinZhou2,red
t-ZhaoHuiTang,red
56-4973,red
89-558,red
13-6382,red
50-6759-19,red
h-MingHua,red
49-67-17,red
54-3420,red
155-6587,red
314-0570,red
197-8171,red
30-6718,red
228-3479,red
72-2508,red
60-9360,red
254-9747,red
89-6413,red
22-1608,red
l-WoShunLuk,red
91-3857,red
47-2929-1,red
w-KuiWu,red
121-2399,red
71-2521,red
54-7795,red
42-9698,red
17-8330,red
m-JinwenMa,red
10-702,red
151-4916,red
52-5716-1,red
r-KRamamohanarao,red
06-2379,red
39-4131,red
35-3032,red
37-2537,red
68-4388,red
139-3159,red
258-0824,red
96-3089,red
39-7183-1,red
169-6247,red
195-2523,red
03-281,red
34-5795,red
133-3876,red
15-5233-1,red
66-4615-4,red
34-6913,red
135-5622,red
265-5536,red
217-0760,red
23-6950-9,red
15-9707,red
69-5457,red
l-LVSLakshmanan,red
w-YangWang23,red
68-1429-1,red
98-5684-1,red
49-5514,red
35-4235,red
l-DongwonLee,red
k-JaewooKang,red
f-BCMFung,red
82-338,red
02-1226,red
201-1241,red
44-7265,red
34-25,red
45-10403,red
c-XiuzhenCheng,red
k-HyeChungMonicaKum,red
25-3654,red
183-9955,red
223-3180,red
33-8116-1,red
19-3230,red
60-1529-1,red
221-6245,red
29-1758-1,red
20-4471,red
45-2917,red
17-6808,red
36-9904,red
136-5269,red
162-9997,red
79-1081,red
79-10976,red
168-1886,red
117-8564,red
83-4555,red
167-9224,red
71-4292-7,red
83-2571,red
18-1763-1,red
191-9432,red
262-6236,red
292-3943,red
22-6562,red
24-2006,red
31-2141,red
60-2420,red
39-1084-3,red
t-ShiweiTang,red
65-661,red
20-473,red
48-3730,red
54-6349,red
224-4569,red
64-1676,red
15-885,red
71-4716-1,red
50-3147,red
43-6970,red
54-1691,red
09-1433,red
e-MartinEster,red
51-6972-2,red
g-CLeeGiles,red
69-6912,red
52-2586,red
59-622-3,red
81-6368,red
w-HaoWang-8,red
184-0051,red
172-1278,red
237-7348,red
117-6165-1,red
368-1575,red
02-562,red
18-4625-9,red
330-7498,red
181-2833,red
254-9170,red
53-10643,red
b-WilliamJByrne,red
28-6612,red
58-6933,red
02-736-23,red
243-2733,red
16-4505-1,red
76-1132,red
73-8510,red
166-5141,red
95-7992,red
33-5220,red
98-1773,red
14-8313,red
136-1020,red
h-XiaofeiHe,red
76-7526,red
27-4390-6,red
24-1403-1,red
18-10423,red
20-3644,red
81-5103,red
79-796,red
157-3700,red
193-0362,red
354-0282,red
83-6142,red
55-4195,red
98-8858,red
02-1640-7,red
20-6679,red
13-5905,red
55-561,red
215-7559,red
76-1967,red
s-MyraSpiliopoulou,red
u-ShambhuJUpadhyaya,red
00-4697,red
g-VenuGovindaraju,red
97-3517,red
99-5618,red
194-3900,red
180-5685,red
51-1449-1,red
299-1703,red
228-6099,red
m-YManolopoulos,red
287-9961,red
24-2112,red
83-4393,red
12-2506,red
33-4353,red
27-9060,red
43-8066-2,red
300-4175,red
300-4578,red
03-1094-17,red
48-7704,red
160-9936,red
07-1429,red
242-4280,red
44-6929,red
91-1901,red
35-295,red
83-1296,red
19-3414,red
13-10505-3,red
73-1139,red
270-6586,red
51-10632,red
07-4630-7,red
285-3665,red
05-2084-1,red
147-2228,red
j-RongJin,red
81-4341,red
133-0658,red
299-4499,red
152-3598,red
341-4371,red
51-6071-1,red
42-3094,red
66-3973-4,red
31-2864,red
04-8681,red
13-2501,red
349-2976,red
175-8831,red
73-5604,red
l-XuelongLi,red
m-RosaMeo,red
o-CarlosOrdonez,red
17-3933,red
83-6509,red
93-6765-1,red
98-5684,red
203-8357,red
88-5320,red
96-9822,red
83-6331-17,red
95-6861-3,red
17-7624-1,red
76-9436,red
h-ThomasHeinis,red
82-4206-35,red
h-MingshengHong,red
39-3072,red
s-BaileShi,red
70-1022,red
48-3098,red
30-2791,red
127-4141,red
43-7795,red
124-4465,red
04-545,red
125-3368,red
42-4811,red
96-999,red
29-85,red
23-6341,red
10-5630-19,red
24-7536,red
13-4741-1,red
63-11345-1,red
245-5972,red
354-9963,red
255-7155,red
17-7697,red
51-5930,red
132-6140,red
15-1152,red
91-9023,red
160-8524,red
311-3846,red
284-4131,red
77-2109,red
19-1924,red
12-5838-44,red
83-3714,red
14-10940,red
147-9113,red
197-1673,red
338-4620,red
260-0862,red
299-7595,red
27-352,red
65-2576,red
72-397,red
24-1243,red
91-2510,red
87-1254-22,red
80-1422,red
269-4600,red
221-0887,red
96-6993,red
63-5422-2,red
04-1374,red
n-ShojiroNishio,red
272-7934,red
46-959,red
76-5416,red
89-10932,red
77-11129,red
30-828-4,red
17-3075,red
223-3187,red
229-5832,red
157-9174,red
44-6510,red
38-700,red
154-7698,red
n-RTNg,red
24-5639,red
08-3547,red
35-9455,red
123-2958,red
02-10817,red
126-0706,red
251-1486,red
07-320,red
188-3475,red
221-5767,red
286-0892,red
125-3262,red
299-5121,red
30-4367,red
257-5633,red
137-3244,red
144-7997,red
94-3481,red
69-3036,red
216-2967,red
67-7820,red
24-968-1,red
60-467,red
172-9653,red
